country,billing_city,billing_region,sum,latitude,longitude
United States,San Antonio,Texas,24550.955,29.644226,-98.312774
United States,Gainesville,Florida,1566.54,29.645029,-82.310046
United States,Palatka,Florida,33.49,29.657748,-81.659452
United States,Rio Frio,Texas,95.49,29.658295,-99.772337
United States,South Houston,Texas,50.235,29.660097,-95.22582
United States,La Porte,Texas,412.53,29.660098,-95.05721
United States,East Palatka,Florida,59.475,29.660861,-81.587879
United States,Newberry,Florida,436.37,29.660906,-82.585188
United States,Gibson,Louisiana,117.945,29.662522,-90.977637
United States,Weimar,Texas,24.995,29.678707,-96.755045
United States,Deer Park,Texas,219.55,29.682571,-95.122192
United States,Luling,Texas,19.99,29.682621,-97.649947
United States,Schulenburg,Texas,77.725,29.688247,-96.910564
United States,Pasadena,Texas,771.885,29.692,-95.2005
United States,New Braunfels,Texas,2155.115,29.694733,-98.113041
United States,Patterson,Louisiana,15.995,29.69671,-91.281231
United States,Berwick,Louisiana,54.115,29.698786,-91.205662
United States,Bellaire,Texas,807.48,29.702313,-95.461106
United States,Columbus,Texas,24.995,29.703247,-96.5527
United States,Hastings,Florida,35.495,29.705147,-81.490908
United States,Flatonia,Texas,21.25,29.709493,-97.098685
United States,Raceland,Louisiana,69.745,29.717835,-90.599908
United States,Fulshear,Texas,691.195,29.721698,-95.897682
United States,Morgan City,Louisiana,9.995,29.723937,-91.116497
United States,Bandera,Texas,34.99,29.72755,-99.045279
United States,Galena Park,Texas,8.995,29.739204,-95.240001
United States,Baytown,Texas,1321.36,29.746063,-94.965265
United States,Katy,Texas,8172.405,29.750893,-95.811675
United States,Cat Spring,Texas,89.975,29.751204,-96.390029
United States,Houston,Texas,57075.56,29.7652,-95.3657
United States,Boerne,Texas,2151.545,29.77774,-98.713406
United States,Bulverde,Texas,230.865,29.780175,-98.437846
United States,Anahuac,Texas,82.225,29.780987,-94.554819
United States,Sealy,Texas,246.465,29.782632,-96.159189
United States,Franklin,Louisiana,22.5,29.785656,-91.502643
United States,Waldo,Florida,131.74,29.787096,-82.160791
United States,Grand Chenier,Louisiana,19.78,29.787535,-92.897997
United States,Channelview,Texas,78.665,29.791438,-95.131655
United States,Martindale,Texas,9.995,29.793328,-97.79332
United States,Alachua,Florida,505.125,29.796996,-82.480531
United States,Keystone Heights,Florida,155.125,29.797579,-81.989885
United States,Thibodaux,Louisiana,753.12,29.799213,-90.809605
United States,Brookshire,Texas,171.94,29.807168,-95.975537
United States,Winnie,Texas,140.93,29.815676,-94.339499
United States,Katy,Texas,8172.405,29.819922,-95.729267
United States,Pattison,Texas,24.995,29.825,-95.994722
United States,Highlands,Texas,8.5,29.829599,-95.039286
United States,Belle Chasse,Louisiana,252.365,29.834514,-90.004177
United States,Port Saint Joe,Florida,13.995,29.83539,-85.298787
United States,Saint Augustine,Florida,784.635,29.8364,-81.2745
United States,High Springs,Florida,291.725,29.841022,-82.615628
United States,Mont Belvieu,Texas,236.22,29.8475,-94.890556
United States,Marrero,Louisiana,212.03,29.859756,-90.110462
United States,Hamshire,Texas,74.485,29.866769,-94.318739
United States,Canyon Lake,Texas,318.445,29.870984,-98.249412
United States,Harvey,Louisiana,87.96,29.872535,-90.067259
United States,San Marcos,Texas,536.29,29.875359,-97.940418
United States,Maxwell,Texas,22.5,29.878628,-97.852852
United States,Port Arthur,Texas,295.98,29.882557,-93.962562
United States,Lockhart,Texas,195.83,29.886759,-97.676922
United States,Jeanerette,Louisiana,37.235,29.90324,-91.654397
United States,La Grange,Texas,47.495,29.903978,-96.885988
United States,Violet,Louisiana,40.995,29.904347,-89.895992
United States,Gretna,Louisiana,269.085,29.910806,-90.053115
United States,Westwego,Louisiana,82.225,29.914386,-90.181305
United States,Spring Branch,Texas,156.845,29.923815,-98.378786
United States,Luling,Louisiana,264.85,29.925116,-90.369261
United States,Napoleonville,Louisiana,128.04,29.92884,-91.026608
United States,Crosby,Texas,1098.18,29.937812,-95.07522
United States,Branford,Florida,118.465,29.939472,-82.899288
United States,Center Point,Texas,32.985,29.939658,-99.00714
United States,Kendalia,Texas,25.5,29.940619,-98.516556
United States,Groves,Texas,189.695,29.944779,-93.915187
United States,Chalmette,Louisiana,87.47,29.946611,-89.961137
United States,Erath,Louisiana,29.985,29.952237,-92.034266
United States,Dale,Texas,313.64,29.952785,-97.580968
United States,Pierre Part,Louisiana,19.99,29.95501,-91.200167
United States,Starke,Florida,145.465,29.958299,-82.118518
United States,Abbeville,Louisiana,61.615,29.958828,-92.142655
United States,New Orleans,Louisiana,5980.645,29.960484,-90.075301
United States,Arabi,Louisiana,44.985,29.961154,-89.996497
United States,New Orleans,Louisiana,5980.645,29.963071,-90.160953
United States,Destrehan,Louisiana,35.495,29.96579,-90.373982
United States,Bellville,Texas,135.965,29.96583,-96.253083
United States,Cypress,Texas,4289.075,29.968889,-95.696944
United States,Vacherie,Louisiana,106.335,29.969372,-90.709699
United States,Fischer,Texas,62.99,29.969588,-98.258283
United States,Nederland,Texas,221.715,29.971609,-94.001192
United States,Port Neches,Texas,358.895,29.976983,-93.962624
United States,Kaplan,Louisiana,39.97,29.977096,-92.302463
United States,Comfort,Texas,18,29.979072,-98.843772
United States,Metairie,Louisiana,2218.05,29.987138,-90.169513
United States,Kenner,Louisiana,424.74,29.991203,-90.247901
United States,Hahnville,Louisiana,39.98,30.000094,-90.488581
United States,New Iberia,Louisiana,221.315,30.001027,-91.819959
United States,Hunt,Texas,22.5,30.002694,-99.482329
United States,Lake Butler,Florida,20.985,30.003485,-82.382796
United States,Humble,Texas,2646.87,30.004091,-95.282476
United States,Green Cove Springs,Florida,297.09,30.00425,-81.726182
United States,Kyle,Texas,1336.07,30.0043,-97.837106
United States,Dayton,Texas,136.73,30.010208,-94.878747
United States,Smithville,Texas,118.965,30.017813,-97.149396
United States,Gueydan,Louisiana,21.25,30.025541,-92.533779
United States,Wimberley,Texas,88.695,30.026471,-98.11231
United States,Edgard,Louisiana,72.58,30.031863,-90.581678
United States,Paulina,Louisiana,22.205,30.035159,-90.737439
United States,Mayo,Florida,40.485,30.039979,-83.146208
United States,Bridge City,Texas,62.965,30.04054,-93.847293
United States,Kerrville,Texas,372.31,30.041647,-99.140817
United States,Lawtey,Florida,15.3,30.047164,-82.105544
United States,Spring,Texas,10545.84,30.053241,-95.377329
United States,Convent,Louisiana,24.995,30.055251,-90.864988
United States,Huffman,Texas,264.865,30.056491,-95.105069
United States,Reserve,Louisiana,9,30.060255,-90.551773
United States,Kingwood,Texas,376.15,30.0683,-95.2163
United States,Middleburg,Florida,641.16,30.068611,-81.860556
United States,Beaumont,Texas,1034.925,30.068805,-94.103896
United States,Maurice,Louisiana,0,30.07215,-92.107035
United States,Liberty,Texas,432.36,30.072794,-94.763819
United States,Hockley,Texas,817.33,30.072888,-95.810447
United States,Ingram,Texas,9.995,30.073126,-99.269022
United States,Tomball,Texas,2829.705,30.073923,-95.62006
United States,Jacksonville,Florida,11673.765,30.0759,-81.5803
United States,La Place,Louisiana,22.495,30.077718,-90.489544
United States,Waller,Texas,50.495,30.086008,-95.961275
United States,Blanco,Texas,63.48,30.087359,-98.410663
United States,Buda,Texas,1457.64,30.091758,-97.853422
United States,Hempstead,Texas,22.5,30.091973,-96.071648
United States,Wewahitchka,Florida,60.73,30.093255,-85.20483
United States,Lake City,Florida,209.035,30.0949,-82.7117
United States,Saint Johns,Florida,675.295,30.095578,-81.621701
United States,Cedar Creek,Texas,96.475,30.096636,-97.497602
United States,Perry,Florida,39.095,30.097489,-83.585021
United States,Youngsville,Louisiana,581.385,30.097498,-92.009629
United States,Ponte Vedra,Florida,319.435,30.098,-81.4395
United States,Donaldsonville,Louisiana,40.23,30.101799,-90.997025
United States,Orange Park,Florida,822.22,30.1044,-81.7145
United States,Fleming Island,Florida,300.235,30.107,-81.7167
United States,Bell City,Louisiana,84.98,30.114454,-92.94407
United States,Broussard,Louisiana,170.965,30.12189,-91.950171
United States,Porter,Texas,644.115,30.123731,-95.268613
United States,Orange,Texas,288.685,30.125167,-93.771883
United States,Manchaca,Texas,269.675,30.127267,-97.853793
United States,Hull,Texas,64.975,30.13337,-94.660382
United States,Spring,Texas,10545.84,30.13739,-95.468944
United States,Bastrop,Texas,564.475,30.13883,-97.292101
United States,Carmine,Texas,9,30.140351,-96.686077
United States,Sanderson,Texas,65.485,30.142222,-102.393611
United States,Sour Lake,Texas,18.99,30.149134,-94.373341
United States,Vidor,Texas,228.12,30.15018,-94.000779
United States,Hardin,Texas,14.49,30.152222,-94.738889
United States,White Castle,Louisiana,24.995,30.15447,-91.177343
United States,New Caney,Texas,369.415,30.157933,-95.197968
United States,Pinehurst,Texas,62.595,30.158052,-95.681406
United States,Driftwood,Texas,190.215,30.159351,-98.052372
United States,Panama City,Florida,574.815,30.160624,-85.649403
United States,Del Valle,Texas,483.46,30.174492,-97.613443
United States,Crawfordville,Florida,76.73,30.175833,-84.375278
United States,Burton,Texas,27.645,30.176744,-96.592475
United States,Brenham,Texas,620.735,30.17736,-96.402769
United States,Giddings,Texas,63.99,30.177725,-96.93322
United States,Wellborn,Florida,117.615,30.179624,-82.850532
United States,Sorrento,Louisiana,22.5,30.185388,-90.86314
United States,Magnolia,Texas,1317.205,30.1857,-95.6772
United States,Paige,Texas,244.71,30.185799,-97.119771
United States,Duson,Louisiana,129.735,30.191216,-92.152455
United States,Panama City Beach,Florida,355.625,30.194623,-85.791984
United States,Vinton,Louisiana,175.18,30.201523,-93.572808
United States,Rayne,Louisiana,34.99,30.204508,-92.248592
United States,Saint Martinville,Louisiana,34.99,30.208282,-91.825961
United States,Austin,Texas,37341.145,30.210692,-97.942749
United States,Crowley,Louisiana,100.16,30.214753,-92.377709
United States,Sulphur,Louisiana,345.41,30.219001,-93.363911
United States,Jennings,Louisiana,74.97,30.22011,-92.657405
United States,Carville,Louisiana,66.365,30.220759,-91.102484
United States,Iowa,Louisiana,158.27,30.221937,-93.02586
United States,Dripping Springs,Texas,535.07,30.226768,-98.102947
United States,Lake Charles,Louisiana,803.9,30.228453,-93.187966
United States,Austin,Texas,37341.145,30.2303,-97.7144
United States,Splendora,Texas,97.775,30.232609,-95.199308
United States,Lafayette,Louisiana,1921.98,30.236141,-92.008261
United States,Lynn Haven,Florida,184.06,30.236165,-85.646658
United States,Welsh,Louisiana,60.28,30.236259,-92.818972
United States,Geismar,Louisiana,93.36,30.236265,-90.975824
United States,Gonzales,Louisiana,402.075,30.238333,-90.92
United States,Saint Amant,Louisiana,27.995,30.23849,-90.843527
United States,Ponte Vedra Beach,Florida,406.88,30.239444,-81.385833
United States,Pearlington,Mississippi,36.545,30.246389,-89.611111
United States,Scott,Louisiana,11.475,30.250401,-92.098079
United States,Lumberton,Texas,93.175,30.253056,-94.189722
United States,Westlake,Louisiana,65.475,30.261274,-93.268837
United States,Alpine,Texas,44.12,30.263111,-103.654089
United States,Wewahitchka,Florida,60.73,30.263241,-85.206467
United States,Plaquemine,Louisiana,34.5,30.268414,-91.252361
United States,Gulf Shores,Alabama,13.04,30.268954,-87.712795
United States,Maurepas,Louisiana,67.47,30.271587,-90.704255
United States,Breaux Bridge,Louisiana,129.49,30.274955,-91.905899
United States,Slidell,Louisiana,658.25,30.278411,-89.771192
United States,Saint Gabriel,Louisiana,2.245,30.279873,-91.09162
United States,Harper,Texas,66.655,30.281637,-99.241048
United States,Fredericksburg,Texas,547.59,30.281658,-98.879928
United States,Rosemary Beach,Florida,10.99,30.283333,-86.030556
United States,Glen Saint Mary,Florida,9.995,30.286058,-82.204056
United States,Live Oak,Florida,26.985,30.286622,-83.024994
United States,Orange Beach,Alabama,49.035,30.290596,-87.555888
United States,Waveland,Mississippi,2.495,30.29138,-89.383679
United States,Jacksonville Beach,Florida,374.54,30.294444,-81.393333
United States,Plantersville,Texas,22.495,30.296931,-95.849812
United States,Iota,Louisiana,33.495,30.300081,-92.532201
United States,Conroe,Texas,4288.28,30.312535,-95.452667
United States,Neptune Beach,Florida,104.475,30.31548,-81.405123
United States,Prairieville,Louisiana,790.5,30.315588,-90.929904
United States,Jacksonville,Florida,11673.765,30.3163,-81.4175
United States,Washington,Texas,100.245,30.31819,-96.224948
United States,Lacombe,Louisiana,183.67,30.322027,-89.929744
United States,Elgin,Texas,263.43,30.323136,-97.373748
United States,Silsbee,Texas,61.23,30.324387,-94.190726
United States,Carencro,Louisiana,115.72,30.324433,-92.042265
United States,Branch,Louisiana,25.5,30.328684,-92.334618
United States,Bon Secour,Alabama,51.75,30.328883,-87.721355
United States,Cleveland,Texas,399.645,30.329977,-95.020152
United States,French Settlement,Louisiana,31.87,30.336394,-90.773225
United States,White Springs,Florida,8.5,30.338749,-82.776453
United States,Manor,Texas,462.215,30.338817,-97.532295
United States,Atlantic Beach,Florida,287.595,30.348258,-81.415866
United States,Addis,Louisiana,155.305,30.355699,-91.261348
United States,Clarksville,Florida,9.995,30.356834,-85.189806
United States,Navasota,Texas,180.935,30.357645,-96.059357
United States,Wacissa,Florida,9.995,30.358333,-83.987222
United States,Long Beach,Mississippi,160.355,30.359756,-89.164577
United States,Santa Rosa Beach,Florida,433.885,30.365883,-86.245809
United States,Kountze,Texas,131.24,30.370316,-94.325905
United States,Miramar Beach,Florida,64.99,30.3823,-86.3509
United States,Gulfport,Mississippi,381.355,30.382556,-89.097618
United States,Gulf Breeze,Florida,508.15,30.3847,-87.043875
United States,Mandeville,Louisiana,471.92,30.386096,-90.076846
United States,Brusly,Louisiana,138.205,30.387692,-91.252649
United States,Navasota,Texas,180.935,30.387778,-96.0875
United States,Montgomery,Texas,1180.17,30.388056,-95.696111
United States,Spicewood,Texas,72.435,30.389945,-98.05392
United States,Destin,Florida,326.335,30.392,-86.4834
United States,Elberta,Alabama,148.765,30.394239,-87.58896
United States,Diamondhead,Mississippi,21.25,30.394444,-89.363889
United States,Pearl River,Louisiana,83.99,30.394448,-89.77315
United States,Gautier,Mississippi,24.995,30.398032,-88.641173
United States,Pass Christian,Mississippi,34.99,30.398918,-89.284269
United States,Foley,Alabama,108.31,30.400664,-87.685737
United States,Church Point,Louisiana,64.985,30.401287,-92.223954
United States,Biloxi,Mississippi,558.7,30.403478,-88.897143
United States,Somerville,Texas,95.995,30.407585,-96.535825
United States,Kiln,Mississippi,25.5,30.408889,-89.435
United States,Moss Point,Mississippi,249.435,30.411389,-88.534444
United States,Mary Esther,Florida,235.705,30.412186,-86.712719
United States,Buna,Texas,58.23,30.413209,-93.991263
United States,Springfield,Louisiana,109.95,30.415738,-90.577479
United States,Coden,Alabama,73.085,30.418834,-88.168276
United States,Lexington,Texas,22.5,30.419144,-97.052387
United States,Bristol,Florida,109.25,30.422279,-84.946558
United States,Pensacola,Florida,2852.18,30.422282,-87.224763
United States,Willis,Texas,334.215,30.424722,-95.479722
United States,Tallahassee,Florida,1924.51,30.428563,-84.259337
United States,Madisonville,Louisiana,278.97,30.428743,-90.177282
United States,Ocean Springs,Mississippi,288.63,30.440433,-88.780099
United States,Ponchatoula,Louisiana,118.68,30.440644,-90.442247
United States,Diberville,Mississippi,184.595,30.4413,-88.8986
United States,Pflugerville,Texas,3691.37,30.442133,-97.629895
United States,Shalimar,Florida,121.365,30.445565,-86.571724
United States,Fort Walton Beach,Florida,605.58,30.447297,-86.627487
United States,Baton Rouge,Louisiana,3850.825,30.450731,-91.186954
United States,Romayor,Texas,57.48,30.451111,-94.843056
United States,Greenville,Florida,8.5,30.451199,-83.647397
United States,Leander,Texas,3080.085,30.459796,-97.97023
United States,Kinder,Louisiana,22.5,30.460653,-92.869332
United States,Port Allen,Louisiana,77.48,30.471983,-91.254088
United States,Point Clear,Alabama,8.5,30.473889,-87.919167
United States,Livingston,Louisiana,209.445,30.474107,-90.767339
United States,Cedar Park,Texas,1432.96,30.477165,-97.817571
United States,Eglin Afb,Florida,38.25,30.479409,-86.615958
